276	420,976,297,1094,351,880,538,10,279,320,140,282,1084,575,220,384,459,421,1177,382,911,72,822,7,230,864,572,729,681,181,115,1077,336,1126,112,497,249,413,395,695,438,98,170,934,539,416,1028,79,712,380 
277	1094,712,459,279,308,1126,384,479,438,864,140,425,1077,716,336,420,421,396,1084,170,249,230,862,351,413,976,497,199,220,594,1177,442,45,681,280,453,6,538,297,73,632,12,329,501,98,575,437,934,314,880 
278	249,35,265,538,575,220,438,1037,67,420,351,1094,277,302,875,280,613,421,10,442,703,199,336,115,7,953,459,30,862,1084,181,497,797,413,270,716,479,186,297,1177,288,864,840,695,535,112,884,976,379,549 
279	271,336,1084,497,442,438,862,884,712,875,309,73,253,45,538,479,880,976,249,459,575,351,1094,1177,4,703,420,421,855,265,170,6,613,115,384,1037,308,199,797,535,293,297,160,425,1145,181,273,165,549,98 
280	226,60,1063,96,488,367,55,159,258,657,133,378,795,731,787,328,10,82,458,496,767,1032,382,250,598,197,516,183,41,944,683,0,688,268,1094,1157,449,413,270,994,427,800,761,40,680,157,11,605,826,726 
281	73,685,254,442,855,225,253,862,181,297,98,1014,797,538,771,170,336,79,712,413,864,716,1094,277,897,665,293,420,613,575,480,796,880,438,976,249,934,507,316,938,115,384,1084,271,1108,4,884,320,594,6 
282	80,641,1032,11,197,1009,639,974,270,637,458,159,828,795,657,40,282,183,683,727,816,741,464,688,108,337,385,1157,208,427,980,954,5,923,1021,193,39,60,258,157,606,767,382,395,218,155,328,357,826,713 
283	1094,862,976,384,336,73,115,4,421,589,797,79,249,613,329,438,293,308,45,198,459,897,442,271,413,253,274,225,538,273,181,297,477,10,501,479,712,703,575,884,199,481,430,230,170,420,1084,124,848,425 
284	827,413,1094,23,198,795,181,934,205,10,611,449,263,349,430,594,823,501,589,681,7,273,84,670,272,124,1004,665,360,442,539,365,421,1028,199,481,396,102,693,570,480,797,73,306,314,197,994,772,657,216 
285	231,382,258,767,157,282,395,558,464,438,1009,662,270,137,230,197,695,795,680,459,336,265,575,11,538,279,199,1094,220,140,268,277,413,637,862,10,181,657,19,639,994,351,155,159,665,420,681,80,249,280 
286	791,1014,489,376,757,904,465,244,558,36,1132,1172,170,260,708,595,946,542,880,320,384,567,979,420,297,10,413,175,72,1084,147,1135,528,976,430,351,1028,380,920,771,480,220,681,538,355,716,196,1079,161,181 
287	52,73,308,204,438,632,170,6,336,391,712,507,1094,864,638,359,778,1126,425,329,267,840,279,785,453,220,384,480,768,98,916,796,140,442,1077,497,230,420,1084,199,242,396,421,628,936,430,413,788,1062,716 
288	734,784,1057,174,1141,337,640,902,506,126,646,537,333,239,606,828,1143,885,839,422,27,776,923,849,713,418,385,629,898,569,668,942,286,251,31,1142,826,868,171,608,577,1066,1068,373,64,264,326,344,92,1139 
289	341,451,220,974,958,648,1108,80,531,1055,970,639,34,878,1155,357,1152,720,740,11,178,127,641,416,219,880,747,795,543,765,711,458,516,864,72,197,702,1037,41,438,1094,332,459,101,1116,359,695,337,483,495 
290	309,199,282,878,336,1084,155,382,265,230,976,880,695,1094,438,1177,372,855,186,875,271,297,703,575,220,538,258,459,767,45,535,497,464,1028,231,395,504,384,822,1126,716,44,181,420,442,391,613,112,170,308 
291	413,772,272,430,384,803,976,79,797,160,862,360,840,365,594,539,198,911,938,320,712,181,293,124,538,4,297,249,205,972,480,575,102,84,420,273,28,558,1004,481,255,35,7,477,73,274,175,863,613,491 
292	606,828,183,923,902,1032,337,641,786,506,193,1055,385,39,5,1141,251,286,92,826,322,31,1076,418,839,853,173,926,27,734,1066,560,639,608,458,846,60,178,153,1152,868,1021,569,759,974,96,537,1143,490,326 
293	934,314,501,430,670,384,181,693,681,594,396,420,124,84,413,976,539,308,911,1004,198,1028,1094,897,1077,297,425,421,199,230,716,7,665,862,459,272,346,360,481,302,628,803,362,437,79,701,957,504,320,73 
294	60,787,96,443,458,516,133,496,82,1032,683,183,250,974,641,208,392,598,189,427,800,733,378,944,731,1074,1034,917,367,515,5,978,37,826,55,0,560,86,1021,342,688,385,488,173,954,335,980,690,41,741 
295	420,7,430,198,911,864,681,539,976,421,170,594,413,249,589,384,115,351,1028,1037,84,501,803,438,302,994,124,953,396,934,181,297,862,175,497,273,1004,880,110,442,360,10,265,522,613,459,1084,703,242,481 
296	231,157,382,258,767,464,282,662,395,538,230,277,695,11,336,1094,1009,680,575,438,159,558,862,459,181,10,855,416,268,955,279,221,225,665,140,87,589,836,271,413,197,420,878,270,320,442,880,351,41,249 
297	1108,740,958,416,648,351,220,878,1084,497,880,970,72,438,336,538,282,864,747,512,955,695,1155,382,765,1094,34,767,575,451,384,277,1126,249,976,459,420,297,1037,822,279,464,10,862,112,268,341,558,712,1177 
298	7,421,413,249,1094,10,181,198,430,613,1037,911,317,795,420,438,124,459,442,365,703,265,481,862,538,589,1032,594,115,35,695,360,302,170,488,575,220,84,1028,272,73,797,242,4,480,263,293,1004,396,884 
299	7,420,198,589,115,421,539,430,976,681,249,273,575,438,1004,413,538,795,864,442,911,953,297,181,110,84,265,10,351,124,1028,481,994,302,360,459,880,613,1177,1128,594,884,695,220,1037,279,665,354,934,716 
300	231,157,11,382,395,464,974,767,258,80,282,1009,860,197,438,695,459,639,862,662,637,155,279,335,538,140,795,108,40,181,230,575,416,159,221,336,1094,816,45,270,690,421,277,680,308,531,711,1157,252,220 
301	864,170,115,73,712,249,198,413,293,862,976,442,420,1084,594,589,538,351,384,797,98,421,297,681,539,253,880,1028,613,477,181,28,396,911,497,884,273,332,79,336,7,840,438,320,272,160,271,430,425,507 
302	249,538,115,862,442,420,575,438,875,181,1094,613,421,797,277,976,265,297,10,703,302,336,430,1037,79,273,7,880,695,884,459,413,589,477,351,1084,35,186,384,198,549,45,199,67,293,665,497,220,225,535 
303	79,249,862,297,897,336,538,477,293,797,277,613,384,225,976,438,938,352,1094,712,73,1014,880,220,575,1108,594,934,442,181,4,35,160,265,254,796,413,459,840,695,115,875,253,351,1084,416,549,10,716,972 
304	864,497,170,351,420,98,880,442,712,1108,507,242,1084,297,73,425,840,976,220,1028,438,1179,254,115,413,594,421,253,336,249,1094,785,6,332,384,538,279,575,216,747,451,7,958,703,10,1126,539,953,160,355 
305	11,637,639,270,197,1032,80,5,438,641,40,741,183,1094,31,795,1076,828,282,1009,816,385,27,926,713,786,980,64,218,231,459,39,853,862,923,159,421,847,157,280,688,846,193,1021,1066,702,382,695,264,258 
306	31,1076,786,923,385,828,27,1106,846,64,902,868,39,5,337,606,926,193,640,713,264,853,58,322,239,885,183,801,326,218,377,92,506,826,1032,615,641,458,1143,956,847,212,286,569,173,668,849,560,505,854 
307	681,994,413,110,539,198,1028,594,976,384,558,273,349,1004,170,589,862,430,549,84,911,570,1133,396,425,124,297,716,181,320,263,360,175,797,938,272,481,712,822,293,314,4,491,329,161,803,665,420,955,73 
308	589,198,336,263,438,862,695,181,79,413,822,157,681,955,225,464,767,170,880,1028,430,421,1063,231,420,382,911,538,501,558,665,416,976,249,279,10,84,159,7,855,273,360,329,271,459,481,594,384,1084,670 
309	538,277,297,336,220,438,249,79,384,416,477,1108,862,712,575,840,797,293,352,35,897,880,73,1014,613,976,938,1094,665,594,864,459,265,6,147,558,365,10,160,225,958,1037,442,413,351,953,972,181,302,695 
310	140,279,459,1126,421,420,531,1094,220,308,384,438,864,479,128,230,497,712,336,624,572,351,170,1084,1077,396,45,249,280,437,538,314,442,681,199,413,1177,575,862,282,632,277,638,785,976,382,716,10,265,594 
311	483,220,438,170,140,279,421,451,332,531,1084,442,795,265,336,420,864,1037,507,7,249,497,695,594,880,703,35,365,1028,384,778,477,459,430,413,67,575,197,10,976,768,785,681,302,639,747,538,862,884,613 
312	988,712,420,864,351,115,840,413,170,421,249,438,336,7,242,976,497,198,459,6,953,98,538,911,279,994,1084,476,66,797,84,216,862,575,35,360,365,522,681,1179,73,884,479,253,442,181,265,1177,1028,160 
313	265,199,438,1094,249,137,280,862,186,459,45,575,538,613,421,220,35,308,695,336,479,535,976,797,10,442,875,703,230,198,413,21,181,277,549,897,191,420,351,297,329,279,6,79,594,30,589,273,391,7 
314	198,420,421,7,181,413,438,442,170,862,430,302,249,360,242,84,613,695,589,911,539,273,575,681,73,538,1004,263,481,115,459,665,1028,10,594,976,880,384,797,549,884,265,875,6,45,365,186,272,124,864 
315	1076,92,385,560,39,31,828,1142,286,193,846,868,1143,264,1106,239,537,985,322,668,902,923,337,615,801,621,786,606,854,64,333,326,849,942,58,1068,1012,27,54,834,5,1011,839,640,153,885,506,327,251,173 
316	73,862,712,336,308,249,293,4,797,438,413,384,6,897,253,1094,613,442,271,884,479,115,976,359,538,938,160,575,181,421,170,45,459,796,225,430,875,549,1084,273,477,420,302,360,79,98,703,198,665,297 
317	384,314,712,308,420,1084,437,862,170,1094,681,396,413,351,425,897,594,336,976,320,628,230,128,864,459,934,279,716,73,181,501,249,297,479,4,1177,293,98,140,1077,421,497,1126,430,442,507,438,558,538,504 
318	755,408,277,712,862,438,336,538,558,181,147,797,225,297,865,575,855,273,840,293,416,665,6,796,79,716,413,254,253,613,249,897,11,230,288,512,308,231,265,884,199,976,160,875,695,115,1014,98,351,112 
319	620,587,841,606,828,902,1032,506,264,337,5,1076,640,123,885,418,853,27,846,1143,286,849,1066,1011,385,1139,763,615,193,626,31,668,39,251,786,868,333,569,1055,923,239,1030,1142,183,64,608,126,1057,801,1068 
320	864,1084,497,351,170,880,442,976,297,628,249,98,420,1094,862,115,336,1028,329,712,438,73,421,1177,384,538,822,1179,594,220,459,425,253,1108,10,797,479,225,681,575,703,613,396,1126,316,151,1037,716,695,549 
321	351,712,840,864,442,413,420,1094,10,380,425,88,827,147,479,716,538,384,35,575,558,72,1079,181,277,265,1177,507,320,430,772,98,288,681,115,953,976,249,297,522,453,242,131,199,421,881,880,112,6,665 
322	317,10,7,249,438,421,220,183,613,1094,1032,60,575,589,442,413,795,199,186,538,198,181,35,265,681,430,488,302,639,695,862,124,497,73,594,297,459,67,703,797,208,379,272,349,263,140,328,1037,6,365 
323	73,384,507,170,712,98,864,253,1108,1084,442,293,336,504,254,880,359,862,6,438,594,420,855,934,316,225,976,797,479,497,249,308,413,297,628,4,480,897,538,1094,884,1028,242,271,351,28,840,575,501,79 
324	1076,264,385,31,1143,5,868,885,846,828,1068,640,898,801,854,39,615,786,322,1106,27,1012,849,333,64,239,621,606,902,193,377,776,505,923,54,847,537,286,218,326,337,668,458,1011,1142,58,1071,344,853,183 
325	73,242,170,934,501,507,254,420,442,864,6,430,1094,308,384,438,413,712,594,336,862,98,253,421,480,396,479,785,181,329,459,225,249,796,897,279,198,124,1028,803,271,1062,716,628,1084,199,45,797,613,880 
326	976,198,681,539,1028,994,413,110,1133,558,273,170,589,297,594,84,349,384,955,181,862,822,549,320,797,1004,712,175,396,263,329,272,161,481,665,570,1084,425,911,360,151,420,613,430,351,4,293,716,115,7 
327	231,382,157,258,767,438,695,395,662,282,464,538,459,279,795,230,1094,575,11,6,155,181,197,637,862,277,1009,336,159,270,45,421,420,558,416,221,442,249,199,87,880,639,10,680,140,7,878,589,40,308 
328	372,409,558,955,336,438,297,607,880,1090,395,695,231,504,425,976,822,384,712,351,878,282,970,855,230,416,151,747,220,1084,755,382,862,497,604,958,613,729,589,539,80,538,464,72,662,6,140,767,575,181 
329	385,39,193,1076,846,153,828,31,1142,775,286,868,1012,839,322,615,92,1143,560,337,264,64,1106,218,606,849,326,58,902,985,239,173,640,786,1011,1068,1051,801,926,885,418,5,581,54,1030,854,345,506,923,333 
330	170,880,712,297,98,558,862,384,336,976,1014,413,293,1084,320,497,1028,797,716,225,855,864,181,1108,549,351,329,681,425,589,538,73,249,277,160,438,442,271,79,151,507,594,420,253,938,6,4,955,613,897 
331	497,1084,249,438,336,1094,442,170,880,421,1037,864,538,351,862,459,271,875,280,613,479,884,265,253,712,115,575,703,35,420,277,359,6,308,10,297,45,695,797,535,976,302,1177,384,140,245,98,199,73,220 
332	382,519,695,258,231,157,438,464,159,1063,767,282,279,1009,395,459,270,11,878,416,538,6,197,880,575,420,336,862,421,155,140,230,268,351,488,181,662,220,10,955,442,558,638,1094,639,249,87,7,816,277 
333	786,31,828,1076,923,385,902,39,193,5,606,337,1106,64,926,846,322,854,264,27,286,868,183,173,615,1143,1011,849,885,826,58,713,1142,1032,1012,1020,1030,239,801,506,377,985,621,853,92,326,418,458,641,251 
334	409,955,438,589,862,613,336,695,329,725,253,198,1037,273,293,187,225,797,880,73,115,822,79,413,249,1137,477,976,803,1062,170,911,84,1028,297,855,332,768,897,442,263,430,220,160,271,856,384,594,365,151 
335	1094,382,230,731,258,320,140,282,767,420,10,878,279,459,170,413,538,396,384,934,1028,1084,421,181,572,336,575,531,1063,133,60,695,827,159,1077,880,360,314,395,157,263,516,665,268,716,497,53,41,55,594 
336	539,115,413,198,976,420,7,911,430,297,181,79,803,589,994,712,124,681,953,84,421,273,254,1028,170,360,665,594,110,538,772,320,575,425,481,396,480,716,255,175,934,491,98,279,216,351,336,442,1079,1094 
337	335,60,96,598,683,55,133,516,496,690,250,731,367,82,11,954,392,733,41,427,980,342,86,702,787,1063,688,173,197,1032,1027,258,741,488,189,637,382,378,657,0,639,37,183,800,795,401,1104,978,40,531 
338	413,198,681,263,1028,110,994,349,181,589,1004,396,481,124,911,360,862,84,421,539,208,272,7,594,491,459,170,430,611,273,665,384,797,4,613,279,438,570,317,449,549,293,10,365,1094,314,558,976,140,249 
339	258,382,878,464,767,1063,282,657,488,268,639,974,159,11,1009,395,641,41,226,197,157,643,10,795,1157,970,55,60,980,231,458,427,680,80,683,1094,516,662,954,220,108,367,328,155,572,270,335,598,637,538 
340	242,420,442,254,538,953,1094,115,864,575,351,421,6,479,277,216,413,181,797,73,249,112,1045,880,712,98,703,253,459,1108,10,7,265,170,1037,438,884,236,875,796,695,355,497,45,336,359,862,988,522,255 
341	384,413,181,934,314,73,420,1094,594,665,712,430,170,716,681,1014,320,862,396,297,772,501,976,230,507,4,558,336,365,308,538,360,670,1028,271,477,277,293,254,79,421,124,255,10,98,175,575,459,797,701 
342	60,335,367,598,96,683,250,133,55,980,944,516,328,731,496,427,258,688,41,690,173,1027,787,741,183,954,11,641,974,197,1063,458,382,795,392,82,657,1032,0,726,733,464,727,702,639,488,1104,816,767,978 
343	648,341,41,34,970,543,367,878,1108,958,416,1052,324,335,440,359,765,740,60,974,464,641,197,427,516,1155,258,282,683,279,159,232,720,101,1063,269,382,283,438,657,531,11,1037,954,512,912,874,792,742,488 
344	1032,197,795,639,459,7,11,60,40,438,657,421,96,159,1094,282,1037,270,531,589,183,249,80,641,220,198,140,279,980,488,637,45,538,5,420,695,280,911,265,10,199,501,1126,230,476,382,862,479,613,768 
345	336,862,438,231,424,249,413,897,230,79,225,538,157,220,271,855,575,277,181,297,477,613,279,695,1084,1094,35,459,797,308,442,1009,140,795,329,332,384,11,170,421,464,976,293,716,10,4,856,934,822,1014 
346	1076,264,5,64,31,385,828,786,854,58,606,846,847,1106,816,640,1020,713,1032,39,218,868,1068,239,1143,560,885,27,776,923,615,926,183,902,801,40,326,621,853,458,197,193,641,1012,577,377,1184,639,849,54 
347	731,133,496,367,96,342,60,82,55,516,598,944,401,800,250,591,826,403,652,513,458,262,967,605,173,176,328,1063,787,86,37,711,733,208,183,1041,172,258,392,683,917,726,0,923,569,761,753,335,41,189 
348	934,827,413,501,1028,263,84,254,670,181,329,198,170,271,73,336,421,459,279,862,225,230,438,768,924,273,430,911,360,442,681,197,253,124,308,396,1094,365,531,449,420,594,480,589,795,695,716,314,306,693 
349	1143,1068,264,828,1076,885,606,923,786,898,849,286,31,1057,615,834,942,333,1142,1139,902,577,854,385,1012,640,39,239,734,846,1020,337,171,27,776,64,621,251,839,92,126,506,58,801,1141,193,54,1106,537,713 
350	1076,385,31,39,828,193,846,64,786,1030,926,322,868,1106,264,58,5,923,337,560,606,239,286,92,854,1142,173,153,218,902,641,775,615,1032,27,326,183,985,1011,849,668,1012,839,885,418,801,816,713,826,640 
351	828,713,385,27,816,846,639,264,218,1032,1076,640,438,64,282,193,31,902,853,197,606,641,637,58,39,80,695,458,839,140,11,183,974,208,220,337,270,923,885,1094,5,926,1106,159,506,786,421,795,868,1068 
352	862,384,938,976,628,897,797,1084,336,594,249,293,712,4,413,79,716,320,549,297,73,170,308,420,28,160,934,430,168,812,477,772,181,351,538,438,1014,271,396,225,316,1094,504,273,558,302,613,481,120,796 
353	198,197,413,589,231,681,157,349,611,159,110,438,11,181,270,84,1004,382,263,862,273,1028,558,481,409,911,464,279,955,665,230,395,994,1009,695,795,430,657,329,421,976,336,459,365,362,767,539,297,140,670 
354	160,797,862,976,1094,293,297,413,538,79,249,225,558,336,181,855,589,549,712,665,273,73,10,880,1014,198,613,575,384,875,442,594,438,28,4,938,351,884,265,236,897,277,695,360,477,681,703,151,272,1084 
355	442,497,249,336,862,384,351,438,413,575,1084,10,420,538,4,320,265,170,181,976,703,884,271,878,1094,797,856,115,938,35,897,1108,72,293,308,712,880,175,535,277,253,302,225,855,73,220,273,549,1037,430 
356	1076,868,31,322,385,1143,786,39,846,193,828,1106,606,801,326,923,615,27,286,5,337,826,537,849,1066,239,153,854,264,1012,183,1011,885,64,985,173,926,581,58,621,640,853,327,506,1051,333,54,902,775,668 
357	385,322,193,846,39,31,27,1076,458,713,828,11,344,1009,816,974,868,1106,173,668,641,208,282,218,1051,197,80,786,183,239,258,337,153,328,537,92,639,637,382,1066,264,270,464,853,615,741,286,1030,923,849 
358	384,320,712,976,413,170,1028,175,396,1188,594,360,994,4,198,507,772,504,420,297,272,1084,681,558,716,862,481,293,797,425,181,98,1014,539,73,255,665,840,453,549,803,365,911,124,575,351,316,28,110,271 
359	336,862,549,976,297,170,477,249,1084,855,442,271,712,73,79,797,384,293,880,225,4,613,253,497,160,438,884,1014,329,413,897,1094,98,538,594,589,273,151,703,875,181,320,351,277,716,254,575,504,628,316 
360	416,1094,232,1108,359,740,964,6,279,438,459,336,958,792,41,862,308,479,280,712,425,512,538,277,34,249,293,230,543,140,864,648,840,765,220,632,413,638,282,269,1126,575,98,695,384,391,778,351,160,329 
361	232,220,56,438,1108,1094,958,1155,416,740,359,34,1037,336,1126,249,864,538,795,140,219,277,332,497,878,384,199,67,35,451,695,270,648,575,351,10,282,862,964,265,459,747,1052,1084,792,778,11,324,765,442 
362	1108,958,34,416,1155,359,740,792,1094,765,648,880,864,878,1037,41,538,1035,277,512,10,970,269,440,341,497,72,1014,351,438,695,384,219,332,459,56,220,575,747,1052,324,451,112,249,442,280,6,336,420,154 
363	558,413,681,994,198,181,110,430,570,539,1028,170,665,976,862,272,320,384,594,420,297,589,360,263,1014,293,712,175,1004,349,507,225,254,938,481,911,716,480,365,611,1133,84,772,273,4,396,613,7,797,855 
364	964,299,283,416,740,543,324,232,1094,512,219,1052,220,351,277,1108,269,862,1014,549,115,249,1084,336,384,648,438,792,449,413,297,878,712,459,279,572,34,797,359,440,575,72,140,380,10,400,661,497,6,558 
365	862,976,297,181,797,413,273,336,249,549,716,1084,538,558,160,420,938,712,320,360,293,442,665,79,880,170,225,897,198,855,875,277,477,575,351,1014,84,613,384,1094,438,115,271,481,972,425,589,594,4,1004 
366	11,258,767,270,1009,382,378,157,137,231,220,438,282,637,464,1094,639,197,395,657,159,60,265,680,1126,199,280,35,279,443,572,191,140,795,459,292,641,230,19,695,416,155,575,268,1032,662,10,87,108,32 
367	1094,459,421,703,249,265,420,165,199,413,442,535,10,501,181,538,438,7,875,862,45,1037,575,336,271,280,35,170,695,198,396,594,1028,613,302,880,497,279,934,282,479,263,430,1084,976,4,351,481,476,115 
368	880,558,771,791,420,1084,170,1014,1028,480,380,489,465,1132,147,320,575,36,181,297,878,98,222,864,376,260,538,384,904,351,413,72,244,442,507,220,430,920,512,10,542,34,703,102,855,716,451,976,983,648 
369	115,249,438,336,862,459,875,538,797,712,421,160,293,884,613,976,840,265,35,273,953,1094,897,413,6,277,863,575,45,938,253,1037,442,271,864,479,79,848,4,477,1084,280,332,308,297,302,972,28,245,73 
370	516,133,731,250,367,86,189,55,787,944,1041,733,176,496,598,82,800,683,513,60,335,262,967,1151,392,560,401,427,515,92,96,8,753,805,403,458,891,1034,37,978,215,690,591,172,974,992,41,833,641,366 
371	242,73,442,254,253,864,6,1062,421,236,420,225,438,170,613,797,695,1045,507,249,10,98,115,594,413,414,880,862,1094,479,332,884,186,480,198,245,430,712,501,969,796,359,163,181,897,575,336,45,549,84 
372	438,384,862,249,613,594,336,421,413,976,220,265,198,79,1037,170,797,1094,35,442,589,10,73,538,575,420,703,302,181,4,199,297,695,293,459,430,7,186,351,897,67,332,549,1084,681,712,225,497,115,396 
373	299,232,543,283,964,324,1052,912,440,269,219,740,648,235,416,359,127,512,220,449,1094,878,188,34,1092,970,572,742,893,438,549,778,138,136,11,765,270,56,669,67,641,1155,351,535,400,155,1108,464,6,497 
374	370,726,382,157,258,458,395,231,208,767,464,459,159,270,279,140,282,1104,11,1094,230,197,974,531,695,438,421,1009,572,10,680,328,711,639,643,795,60,280,538,108,80,657,816,268,367,1126,413,641,575,87 
375	747,332,864,438,265,497,220,1094,271,336,442,1037,459,249,1126,451,531,351,712,35,703,280,862,270,170,309,479,1084,279,66,160,425,880,840,421,538,341,1047,535,958,594,199,1179,628,384,413,165,6,293,282 
376	438,249,695,442,862,538,575,336,613,1094,265,421,220,186,199,10,797,459,198,703,413,880,875,181,6,589,976,420,855,45,115,280,7,497,1037,277,297,225,35,351,549,73,308,479,884,897,273,279,535,242 
377	382,767,258,661,680,662,395,282,11,464,372,231,230,836,270,252,438,459,157,268,221,155,1009,336,449,279,87,140,862,1126,197,159,637,41,292,1094,639,955,329,627,308,1177,199,822,208,712,878,45,572,589 
378	713,27,1066,173,337,606,786,828,923,5,31,853,377,847,458,885,826,183,902,926,193,506,1076,569,640,1011,1106,1143,577,385,846,702,641,1021,373,64,849,1032,322,11,1141,39,264,218,1020,251,615,1057,1055,839 
379	382,258,767,231,1009,637,11,464,662,680,395,252,639,197,270,268,157,292,816,108,282,40,221,155,279,860,1063,335,87,643,836,459,1157,159,438,795,449,1126,957,634,1134,531,208,80,65,1104,878,657,695,199 
380	862,336,249,413,438,420,302,351,384,181,35,976,594,459,613,170,265,538,712,1037,938,271,430,797,421,293,897,864,4,297,880,953,1094,497,716,442,575,175,277,1084,220,703,7,628,198,681,396,501,199,73 
381	52,308,6,438,73,712,632,204,864,359,391,840,336,425,329,98,1126,1094,453,507,279,170,638,323,862,705,934,796,224,628,936,459,479,267,785,501,220,732,1077,442,1145,788,916,778,232,26,140,45,897,1100 
382	1094,382,282,416,157,538,231,767,258,878,395,464,336,230,277,575,695,438,279,159,10,459,220,79,140,72,420,792,181,297,249,1126,268,1014,880,199,862,855,442,155,558,320,112,351,1084,512,976,11,265,413 
383	208,458,378,1076,385,31,27,64,264,828,1106,816,713,923,846,183,786,868,853,11,5,641,1063,39,826,337,956,60,218,640,58,239,505,173,1030,1032,377,1009,193,560,926,96,639,902,443,801,0,980,270,847 
384	713,498,858,27,577,377,173,1066,853,640,1057,373,750,786,1012,1030,31,345,126,615,251,702,776,885,801,898,734,751,847,846,1141,668,212,784,923,64,1076,1106,1143,174,218,902,337,409,646,926,344,839,1140,1142 
385	902,251,828,337,286,1143,1055,606,786,1076,31,885,506,923,385,5,92,39,193,826,1011,839,1141,849,640,985,333,898,846,27,1142,1106,926,1057,418,264,173,1012,322,776,1139,569,801,621,734,615,1068,608,868,713 
386	337,828,5,193,39,173,923,385,826,183,458,560,31,641,286,1076,1021,846,1143,92,926,606,264,854,1032,786,1106,58,868,1011,902,218,1142,322,885,239,839,64,1066,1012,153,1055,1152,974,849,615,985,418,506,208 
387	258,382,767,1009,270,637,464,231,11,157,639,662,197,282,816,87,680,155,159,657,1063,268,221,80,395,108,40,252,795,292,438,48,140,230,641,335,1157,279,201,19,860,1126,449,459,309,683,1094,1032,572,41 
388	88,413,1094,420,430,314,181,35,827,279,308,10,380,479,840,538,442,128,360,421,302,6,459,772,701,575,716,480,365,384,649,124,351,277,947,712,205,45,437,934,115,320,953,665,1087,216,140,280,230,438 
389	1108,864,958,648,384,497,170,1084,878,298,880,420,351,1035,740,355,72,785,1014,175,507,712,1028,34,512,220,1155,359,151,98,451,1126,747,575,976,765,297,421,245,396,320,840,114,332,970,222,154,558,78,10 
390	317,1037,7,438,220,421,639,265,249,197,186,442,476,575,1032,613,40,35,637,538,11,302,270,488,703,795,459,641,199,351,66,884,864,880,589,497,67,695,6,242,420,115,862,10,413,594,479,100,875,30 
391	420,538,277,575,351,1094,112,115,1108,297,880,442,181,10,249,976,336,665,797,716,421,953,416,864,712,98,384,254,1177,1014,1084,862,79,479,558,413,459,497,320,855,225,438,170,265,230,884,703,875,6,72 
392	73,52,308,204,438,170,329,628,336,712,632,6,507,864,391,98,501,453,359,1094,934,862,1126,425,267,778,1028,638,279,796,384,1084,430,716,442,413,314,897,785,421,480,396,1077,253,459,242,254,230,353,840 
393	864,384,1108,351,712,497,1084,420,249,880,976,73,1094,594,297,336,438,862,538,170,442,115,220,98,293,1037,421,797,1177,316,575,628,840,10,897,459,253,716,277,681,958,479,938,4,413,613,785,396,6,160 
394	265,249,186,438,199,875,220,538,575,67,703,613,10,35,1094,442,549,280,1037,695,535,421,30,351,336,497,302,976,797,862,7,297,277,459,880,45,1084,122,115,420,1177,379,137,181,589,6,413,479,953,270 
395	976,384,297,320,1014,716,1084,170,413,175,420,712,336,1028,538,862,181,594,249,79,797,558,681,351,665,4,198,575,880,504,549,1094,497,396,360,98,994,293,855,277,481,10,151,225,589,271,442,316,897,822 
396	994,681,198,7,795,110,197,413,539,589,594,220,438,955,249,1032,1028,40,420,430,421,396,459,558,354,976,279,822,862,611,265,231,263,181,1004,864,270,934,351,716,170,501,911,349,273,302,639,481,175,10 
397	712,1090,297,425,98,976,6,384,115,864,862,504,336,293,73,477,1084,316,549,539,273,880,1177,589,716,351,681,151,840,897,308,607,170,329,797,249,28,372,160,438,628,613,79,420,4,594,253,729,320,538 
398	713,1076,27,1106,640,64,218,847,31,264,846,58,853,385,828,926,606,923,577,5,1032,193,39,377,885,1068,641,183,615,816,786,849,1143,801,173,458,839,868,1012,902,333,639,326,1030,505,344,40,506,239,718 
399	787,133,392,250,598,733,496,516,690,1034,189,37,86,944,731,82,800,605,513,55,367,176,967,1041,683,515,60,917,805,753,401,715,96,602,215,992,403,335,612,172,591,262,1151,342,664,173,458,41,761,891 
400	681,10,249,558,538,575,413,351,589,880,198,994,263,1094,862,695,265,420,421,438,442,594,7,976,220,181,613,199,459,297,497,1037,35,384,186,797,1028,703,549,231,11,382,280,170,657,1084,336,795,665,1177 
401	27,1076,713,31,377,1106,801,786,828,264,640,1143,923,615,385,64,849,868,606,846,5,337,239,902,537,126,847,1020,54,853,885,39,1012,286,193,621,173,1011,212,322,668,826,1066,458,1068,985,218,1142,926,333 
402	370,458,208,60,96,496,560,834,826,173,183,923,11,328,711,786,258,342,82,385,639,5,1104,974,1143,726,702,1021,828,382,854,31,270,317,853,337,378,652,459,239,750,395,197,264,800,1032,0,443,531,1142 
403	231,157,382,395,767,464,282,258,230,80,662,1094,372,695,459,438,11,336,589,955,558,159,268,41,1009,140,416,270,795,680,279,538,862,822,197,329,10,681,87,48,280,976,297,220,249,308,657,155,643,198 
404	458,641,639,11,197,974,208,1009,637,382,258,560,270,923,464,40,80,816,183,282,108,1032,328,159,0,980,395,657,767,795,60,1063,1021,231,155,96,27,157,488,853,92,683,726,378,438,459,954,427,385,828 
405	35,249,438,265,538,220,703,336,862,575,1037,613,1084,442,351,875,1094,535,302,384,549,186,420,421,10,67,277,459,181,938,497,280,797,413,199,477,880,695,297,594,976,7,288,430,170,115,897,4,332,884 
